"","Key","Value","freq"
"134001","what has already","happened",4
"79838","what has become","a",5
"41427","what has been","a",8
"20865","what has happened","to",12
"33669","what has to","be",9
"119553","what has worked","for",4
"29419","what have i","been",9
"16639","what have you","done",13
"106456","what he's supposed","to",4
"87402","what he's talking","about",5
"140483","what he brings","to",4
"13955","what he called","a",15
"29494","what he calls","the",9
"15815","what he can","do",14
"25921","what he could","do",10
"19550","what he described","as",12
"31236","what he did","in",9
"35281","what he does","best",8
"13722","what he had","done",15
"20967","what he has","done",12
"24491","what he is","doing",11
"60156","what he looked","like",6
"60121","what he meant","by",6
"69907","what he needed","to",5
"66403","what he needs","to",6
"22171","what he or","she",11
"32188","what he s","doing",9
"129825","what he said","was",4
"47629","what he saw","as",7
"60176","what he says","is",6
"47597","what he sees","as",7
"55689","what he should","be",6
"84837","what he thinks","is",5
"24855","what he thought","was",11
"144645","what he told","me",4
"37825","what he wanted","to",8
"10274","what he wants","to",18
"3584","what he was","doing",34
"38514","what he will","do",8
"70244","what he would","do",5
"130340","what he wrote","in",4
"136737","what high school","sports",4
"92270","what i'd do","without",5
"25300","what i'd like","to",10
"45172","what i'm about","to",7
"7860","what i'm going","to",21
"83139","what i'm gonna","do",5
"24527","what i'm looking","for",11
"8267","what i'm saying","is",21
"4056","what i'm talking","about",31
"17302","what i'm trying","to",13
"35540","what i'm working","on",8
"32631","what i've been","doing",9
"59967","what i already","have",6
"64507","what i always","do",6
"4840","what i am","doing",28
"128177","what i believe","to",4
"33441","what i call","the",9
"8734","what i came","up",20
"2964","what i can","do",38
"143818","what i consider","the",4
"15511","what i could","do",14
"125908","what i d","like",4
"25561","what i did","with",10
"13377","what i didn","t",15
"89809","what i didn't","know",5
"13514","what i do","and",15
"9670","what i don","t",19
"41629","what i ended","up",8
"103897","what i expected","but",4
"102999","what i feel","like",4
"98391","what i found","in",4
"13918","what i get","for",15
"133733","what i got","was",4
"5487","what i had","to",26
"3234","what i have","to",36
"84547","what i hope","to",5
"144851","what i intend","to",4
"95109","what i knew","was",5
"42071","what i know","of",8
"67850","what i learned","from",6
"13045","what i like","to",16
"82968","what i liked","about",5
"42976","what i listen","to",7
"62307","what i ll","do",6
"66875","what i look","like",6
"6968","what i love","about",23
"69324","what i loved","about",6
"8135","what i m","doing",21
"15138","what i mean","by",14
"3164","what i need","to",36
"9055","what i needed","to",20
"7836","what i really","want",21
"51666","what i said","about",7
"67269","what i saw","was",6
"110048","what i say","is",4
"67422","what i see","in",6
"17204","what i should","do",13
"6486","what i think","is",24
"5525","what i thought","was",26
"41724","what i used","to",8
"111560","what i usually","do",4
"11653","what i ve","been",17
"588","what i want","to",88
"1610","what i wanted","to",52
"2251","what i was","doing",44
"28966","what i will","do",10
"5074","what i would","do",27
"91457","what i wouldn't","give",5
"119176","what i wrote","about",4
"77798","what if i","just",5
"55159","what if it","had",6
"143571","what if you","were",4
"7407","what in the","world",22
"25824","what inspired you","to",10
"47514","what is about","to",7
"99136","what is actually","happening",4
"92037","what is all","this",5
"28845","what is and","what",10
"116230","what is at","stake",4
"36895","what is being","done",8
"139138","what is believed","to",4
"7086","what is best","for",23
"92651","what is called","the",5
"36549","what is clear","is",8
"122337","what is currently","happening",4
"54329","what is even","more",6
"122296","what is everyone","up",4
"27629","what is expected","of",10
"412","what is going","on",107
"83245","what is good","and",5
"13996","what is happening","in",15
"30427","what is important","to",9
"27136","what is in","the",10
"3370","what is it","about",35
"32401","what is known","as",9
"69645","what is left","of",6
"60038","what is likely","to",6
"59824","what is meant","by",6
"61731","what is most","important",6
"20618","what is now","the",12
"24648","what is on","the",11
"52038","what is one","thing",7
"103550","what is probably","the",4
"45545","what is really","going",7
"23447","what is right","and",11
"121901","what is shaping","up",4
"144274","what is supposed","to",4
"5322","what is the","best",27
"26305","what is there","to",10
"88214","what is this","about",5
"38756","what is to","come",8
"10617","what is up","with",18
"3754","what is wrong","with",33
"988","what is your","favorite",67
"13826","what it's all","about",15
"37326","what it's going","to",8
"3326","what it's like","to",35
"126098","what it's worth","i",4
"132711","what it all","means",4
"23289","what it comes","down",11
"39818","what it could","be",8
"127900","what it did","to",4
"91801","what it does","is",5
"5958","what it feels","like",25
"66451","what it felt","like",6
"48304","what it goes","with",7
"44812","what it has","to",7
"9768","what it is","about",19
"13064","what it looked","like",16
"3125","what it looks","like",36
"610","what it means","to",87
"130974","what it meant","to",4
"96319","what it once","was",4
"14062","what it really","is",15
"106790","what it regards","as",4
"7574","what it s","like",22
"80623","what it says","about",5
"31306","what it should","be",9
"44420","what it sounds","like",7
"1395","what it takes","to",56
"94457","what it tastes","like",5
"89139","what it took","to",5
"27126","what it used","to",10
"97955","what it wants","to",4
"2296","what it was","like",43
"50653","what it will","be",7
"7773","what it would","be",21
"129473","what keeps you","going",4
"11185","what kind of","person",17
"43326","what led to","the",7
"91125","what life is","like",5
"70988","what life was","like",5
"94459","what life would","be",5
"14871","what looked like","a",14
"133899","what looked to","be",4
"48721","what looks like","a",7
"140379","what looks to","be",4
"58837","what made you","want",6
"22281","what makes a","good",11
"23467","what makes it","so",11
"98144","what makes them","so",4
"23908","what makes you","beautiful",11
"115919","what matters the","most",4
"29986","what may be","the",9
"68270","what may have","been",6
"118992","what might be","called",4
"37913","what might have","been",8
"120193","what more can","you",4
"68128","what more could","you",6
"39199","what more do","you",8
"25230","what most of","us",10
"126661","what must be","said",4
"68005","what must have","been",6
"97509","what needed to","be",4
"4767","what needs to","be",28
"12679","what not to","do",16
"57884","what on earth","is",6
"29883","what other people","think",9
"133450","what others think","of",4
"58076","what part of","the",6
"55027","what people are","saying",6
"104306","what people in","the",4
"91445","what people say","about",5
"114539","what people think","about",4
"119526","what percentage of","the",4
"136770","what possessed me","to",4
"120698","what promises to","be",4
"51611","what r u","doing",7
"47971","what really happened","to",7
"111640","what role if","any",4
"140702","what s been","going",4
"18811","what s best","for",12
"787","what s going","on",75
"62056","what s good","for",6
"24652","what s happening","to",11
"73238","what s in","the",5
"84232","what s left","of",5
"103513","what s more","it",4
"67453","what s not","to",6
"90674","what s really","important",5
"8561","what s the","point",20
"67486","what s up","with",6
"7705","what s wrong","with",21
"23639","what s your","favorite",11
"36012","what seemed like","a",8
"24394","what seemed to","be",11
"80620","what seems like","a",5
"14073","what seems to","be",15
"131772","what she called","the",4
"58427","what she can","do",6
"102005","what she could","do",4
"88487","what she described","as",5
"93257","what she had","to",5
"58515","what she is","doing",6
"84178","what she looks","like",5
"141690","what she needs","to",4
"23266","what she wanted","to",11
"36852","what she wants","to",8
"18688","what she was","doing",13
"42685","what should be","a",7
"11436","what should have","been",17
"3614","what should i","do",33
"63181","what should we","do",6
"110529","what show are","you",4
"118473","what side of","the",4
"107104","what some of","you",4
"52689","what sounds like","a",7
"48394","what started as","a",7
"39343","what started out","as",8
"112540","what that feels","like",4
"93578","what that looks","like",5
"34361","what that means","but",9
"28412","what the am","i",10
"14039","what the are","you",15
"30415","what the bible","says",9
"62645","what the big","deal",6
"65732","what the deal","is",6
"105201","what the design","team",4
"90423","what the difference","is",5
"130655","what the do","you",4
"85048","what the doctor","ordered",5
"53016","what the fuss","is",7
"22574","what the future","holds",11
"18065","what the heck","is",13
"23461","what the is","wrong",11
"100434","what the kids","are",4
"53741","what the leader","does",6
"116739","what the next","few",4
"21406","what the problem","is",12
"21493","what the rest","of",12
"130243","what the story","is",4
"71145","what the was","that",5
"121754","what the word","of",4
