"","Key","Value","freq"
"211289","sidney","crosby",8
"184499","siege","of",9
"143109","siem","reap",11
"36103","sierra","nevada",47
"100438","sift","through",17
"109677","sifting","through",15
"39988","sigh","of",42
"240144","sighed","and",7
"252424","sighs","and",6
"10388","sight","of",152
"119365","sighting","of",14
"143336","sightings","of",11
"62541","sights","on",27
"237495","sigmund","freud",7
"4047","sign","up",343
"192488","signage","and",8
"56254","signal","to",30
"95309","signaled","that",17
"281362","signaling","that",6
"107957","signals","and",15
"136281","signature","dish",12
"60529","signatures","to",28
"6752","signed","up",221
"27144","significance","of",62
"54759","significant","other",31
"55581","significantly","more",30
"282635","signifies","the",6
"159308","signify","the",10
"37196","signing","up",45
"262049","signings","and",6
"4870","signs","of",293
"71143","sigur","rós",24
"37007","silence","and",46
"35900","silent","auction",47
"244279","silently","in",6
"121694","silhouette","of",14
"196155","silhouettes","of",8
"17498","silicon","valley",94
"95661","silk","road",17
"171978","silky","smooth",9
"66804","silly","to",25
"228813","silva","said",7
"30610","silver","and",55
"133849","sim","card",12
"162220","sime","darby",10
"136289","simi","valley",12
"2599","similar","to",486
"80545","similarities","between",21
"145784","similarity","to",11
"85231","similarly","the",20
"22386","simmer","for",75
"234678","simmered","in",7
"134362","simmering","water",12
"208676","simmons","and",8
"81540","simon","says",21
"8362","simple","and",183
"125360","simpler","and",13
"211269","simplest","and",8
"64889","simplicity","of",26
"112540","simplify","the",15
"11086","simply","because",143
"80072","simpson","said",21
"176438","sims","sims",9
"170097","simulate","the",9
"209066","simultaneously","and",8
"25133","sin","and",67
"208515","sinai","medical",8
"156269","sinatra","and",10
"538","since","the",1699
"72116","sincere","and",23
"188162","sincerely","hope",9
"242086","sincerity","of",7
"122884","sinful","nature",13
"32312","sing","the",52
"99501","singapore","and",17
"27411","singer","and",61
"90738","singers","and",18
"29081","singing","and",58
"13299","single","day",121
"35714","singled","out",47
"71405","singles","and",24
"240661","singling","out",7
"100998","sings","the",16
"190202","sinha","s",8
"64418","sink","in",26
"140507","sinking","of",12
"276570","sinks","and",6
"236046","sinned","and",7
"274869","sinners","christ",6
"49144","sins","of",34
"127374","sinus","infection",13
"98827","sioux","city",17
"76799","sip","of",22
"103784","sipping","a",16
"212476","sippy","cups",7
"181319","sips","of",9
"111002","sir","james",15
"204382","siren","song",8
"258821","siri","is",6
"225341","sirius","xm",7
"271163","sirs","i",6
"144828","sis","and",11
"8233","sister","and",186
"225082","sister's","birthday",7
"25620","sisters","and",65
"190269","sistine","chapel",8
"4999","sit","down",286
"10230","site","of",154
"21028","sites","and",79
"20364","sits","on",82
"190836","sittin","here",8
"3142","sitting","in",419
"76602","situated","in",22
"13195","situation","and",122
"36191","situations","and",46
"3111","six","months",421
"223559","sixers","are",7
"83181","sixteen","year",20
"268210","sixteenth","century",6
"38251","sixth","inning",44
"172982","sixties","and",9
"159003","sixty","years",10
"2907","size","of",444
"97210","sized","pieces",17
"30881","sizes","and",54
"243682","sizzle","and",6
"145212","skate","park",11
"268867","skates","and",6
"116194","skating","rink",14
"117544","skeleton","of",14
"47330","skeptical","of",36
"127764","skepticism","about",13
"51401","sketch","challenge",33
"214020","sketched","a",7
"104149","sketches","and",16
"89661","ski","area",19
"215852","skid","row",7
"50713","skies","and",33
"191386","skiing","in",8
"44437","skill","and",38
"110626","skilled","in",15
"32641","skillet","over",51
"12466","skills","and",128
"101975","skim","milk",16
"239891","skimp","on",7
"14369","skin","and",112
"239183","skincare","products",7
"110012","skinless","chicken",15
"263437","skinned","and",6
"38661","skinny","jeans",44
"192184","skins","of",8
"23422","skip","the",71
"82400","skipped","the",20
"112402","skipping","the",15
"51818","skirt","and",33
"65456","skirts","and",26
"280670","skittles","and",6
"106975","skull","and",15
"26714","sky","and",63
"188268","skyline","and",9
"103718","skype","with",16
"65025","sl","st",26
"78104","slab","of",22
"273949","slabs","of",6
"176708","slack","and",9
"231688","slacking","on",7
"206967","slacks","and",8
"153774","slain","in",11
"77314","slam","dunk",22
"69268","slammed","into",24
"195191","slang","for",8
"281400","slant","on",6
"81168","slap","in",21
"155081","slapped","on",10
"238268","slapping","the",7
"120764","slash","and",14
"278561","slashed","its",6
"168176","slate","of",10
"21984","slated","to",76
"168073","slaughter","of",10
"94405","slave","to",18
"168988","slavers","did",10
"86104","slavery","and",19
"163665","slaves","to",10
"225399","slavic","village",7
"175636","slaw","and",9
"160947","slay","and",10
"225450","slay's","office",7
"80588","slaying","of",21
"256403","slayings","of",6
"193281","sleater","kinney",8
"114649","sleek","and",14
"9591","sleep","in",163
"17734","sleeping","in",93
"65896","sleepless","nights",26
"130978","sleeps","with",12
"152415","sleepy","and",11
"199807","sleet","and",8
"274230","sleeve","and",6
"282012","sleeved","shirt",6
"64997","sleeves","and",26
"114652","sleight","of",14
"34327","slept","in",49
"25470","slew","of",66
"9276","slice","of",167
"96667","sliced","and",17
"14982","slices","of",108
"206305","slick","and",8
"134607","slid","down",12
"85543","slide","show",20
"151462","slides","and",11
"119200","sliding","into",14
"127978","slight","increase",13
"134280","slightest","hint",12
"14857","slightly","more",109
"154155","slim","and",11
"281876","sling","and",6
"64903","slip","into",26
"75635","slipped","into",22
"172871","slippers","and",9
"96227","slippery","slope",17
"104552","slipping","away",16
"155815","slips","into",10
"220017","slits","in",7
"47491","sliver","of",36
"157449","slivers","of",10
"238237","slo","mo",7
"262897","slog","through",6
"210706","slogan","of",8
"223879","slogans","and",7
"90735","slope","of",18
"138433","slopes","of",12
"140004","sloppy","joe",12
"56454","slot","machines",30
"137009","slots","for",12
"91524","slotted","spoon",18
"10126","slow","down",155
"52778","slowdown","in",32
"34964","slowed","down",48
"43733","slower","than",39
"270692","slowest","pace",6
"41824","slowing","down",40
"26152","slowly","and",64
"82305","slows","down",20
"72334","slugging","percentage",23
"135951","sluggish","economy",12
"149627","slumber","party",11
"166622","slumdog","millionaire",10
"121550","slump","in",14
"211179","slumped","in",8
"270138","slung","over",6
"269410","slurred","speech",6
"121137","smack","in",14
"261964","smacked","a",6
"178722","smacks","of",9
"7586","small","business",199
"19955","smaller","than",83
"97399","smallest","of",17
"256565","smallmouth","bass",6
"16982","smart","and",97
"36056","smarter","than",47
"222268","smartest","person",7
"221092","smarting","from",7
"172332","smartphone","or",9
"91453","smartphones","and",18
"108694","smash","the",15
"98548","smashed","into",17
"157301","smashing","pumpkins",10
"99778","smattering","of",17
"206620","smear","campaign",8
"181006","smeared","with",9
"8934","smell","of",173
"70900","smelled","like",24
"153657","smelling","like",11
"21393","smells","like",78
"180283","smh","lol",9
"13401","smile","and",120
"25309","smiled","and",66
"35745","smiles","and",47
"83313","smiley","face",20
"31641","smiling","and",53
"8883","smith","said",174
"226796","smithsonian","institution",7
"77365","smitten","with",22
"25985","smoke","and",64
"45621","smoked","salmon",37
"170373","smokeless","tobacco",9
"218352","smokers","and",7
"91287","smokey","robinson",18
"236948","smokin'","hot",7
"49502","smoking","and",34
"194641","smoky","hill",8
"18699","smooth","and",88
"196233","smoothed","out",8
"177347","smoother","than",9
"126751","smoothly","and",13
"222273","smorgasbord","of",7
"103688","smothered","in",16
"243081","smuggled","into",6
"267365","smyrna","beach",6
"72366","snack","and",23
"184680","snacking","on",9
"35598","snacks","and",47
"98257","snag","a",17
"152698","snail","mail",11
"270890","snail's","pace",6
"279262","snails","and",6
"162879","snake","river",10
"154837","snakes","and",10
"61752","snap","a",27
"52943","snapped","a",32
"191387","snapping","a",8
"40191","snapshot","of",42
"173619","snapshots","of",9
"136677","snatched","up",12
"193092","snead","and",8
"43826","sneak","peek",39
"193382","sneakers","and",8
"203855","sneaking","up",8
"244009","sneaks","into",6
"157495","sneer","at",10
"198611","sneezing","and",8
"145542","sneiderman","s",11
"258493","sniffing","around",6
"123011","snippet","of",13
"60954","snippets","of",28
"124891","snooki","polizzi",13
"102686","snoop","dogg",16
"236531","snooze","button",7
"20188","snow","and",82
"269462","snowboarding","and",6
"239138","snowed","in",7
"149691","snowing","in",11
"211496","snowy","day",8
"202531","snuck","in",8
"157223","snuffed","out",10
"181725","snuggle","with",9
"189664","snuggled","in",8
"281793","snuggling","up",6
"83137","snyder","said",20
"85","so","i",6250
"39049","soak","up",43
"68130","soaked","in",25
"71443","soaking","up",24
"41031","soap","opera",41
"129858","soapy","water",13
"100400","soared","to",17
"165607","sober","and",10
"36377","soccer","team",46
"1570","social","media",745
"262599","socialism","and",6
"125443","socialist","party",13
"192963","socialists","and",8
"256258","socialize","and",6
"229887","socialized","medicine",7
"238126","socializing","with",7
"124339","socially","acceptable",13
"91682","societies","and",18
"11512","society","of",138
"93695","socio","economic",18
"277679","sociology","and",6
"179965","sock","and",9
"43047","socks","and",39
"38283","soda","and",44
"276823","sodas","and",6
"42893","sodium","g",39
"235198","sodom","and",7
"75546","sofa","and",22
"269679","sofia","vergara",6
"15564","soft","and",105
"106156","softball","team",16
"78974","soften","the",21
"102457","softened","butter",16
"160705","softer","and",10
"209976","softly","and",8
"181690","softness","of",9
"55269","software","and",31
"37182","soil","and",45
"132129","solace","in",12
"33052","solar","panels",51
"6579","sold","out",226
"80250","soldier","who",21
"42337","soldiers","and",40
"72297","sole","purpose",23
"30901","solely","on",54
"103693","solicitor","general",16
"62766","solid","and",27
"67153","solidarity","with",25
"142099","solitary","confinement",11
"170612","solitude","and",9
"50851","solo","album",33
"255520","soloist","in",6
"146371","solomon","dwek",11
"278050","solon","and",6
"13929","solution","to",116
"27188","solutions","to",62
"16126","solve","the",101
"168546","solved","the",10
"59802","solving","the",28
"186212","som","center",9
"256821","somali","pirates",6
"263957","somalia","and",6
"107","some","of",5312
"21596","somebody","else",77
"65430","someday","i",26
"23931","somehow","i",70
"1436","someone","who",803
"202128","someone's","life",8
"249576","someplace","to",6
"34601","somerset","county",49
"978","something","that",1110
"21930","sometime","in",76
"2588","sometimes","i",487
"29724","somewhat","of",56
"8453","somewhere","in",181
"3848","son","of",357
"156282","son's","death",10
"12264","song","is",130
"13639","songs","and",118
"165528","songwriter","and",10
"156089","sonia","sotomayor",10
"170997","sonic","youth",9
"278174","sonny","perdue",6
"125793","sonoma","county",13
"170699","sonoran","desert",9
"28363","sons","and",59
"279526","sony","ericsson",6
"52401","soo","much",32
"1433","soon","as",804
"27934","sooner","or",60
"149852","sooo","much",11
"182759","soooo","much",9
"255502","sooooo","much",6
"176973","soothe","the",9
"210130","soothing","and",8
"97028","sopa","and",17
"242339","sophia","and",7
"165743","sophie","and",10
"252642","sophie's","choice",6
"58480","sophisticated","and",29
"121979","sophistication","and",13
"37106","sophomore","year",45
"39906","sore","throat",42
"155057","sorely","needed",10
"163566","soreness","in",10
"263790","sores","and",6
"186491","soriano","said",9
"77824","sorrow","and",22
"4271","sorry","for",328
"572","sort","of",1623
"241876","sorta","thing",7
"54610","sorted","out",31
"67175","sorting","out",25
"4504","sorts","of",313
"7913","sought","to",192
"26473","soul","and",63
"79359","souls","of",21
"4477","sound","of",314
"18778","sounded","like",88
"52689","sounding","like",32
"1808","sounds","like",668
"89571","soundtrack","to",19
"26624","soup","and",63
"271235","souped","up",6
"89622","soups","and",19
"14898","sour","cream",109
"3226","source","of",410
"101600","sourced","from",16
"17425","sources","of",94
"191352","sourdough","bread",8
"83336","sous","chef",20
"4392","south","africa",320
"121370","southbound","lanes",14
"55287","southeast","of",31
"61189","southeastern","conference",28
"8442","southern","california",182
"64368","southwest","of",26
"111474","southwestern","conference",15
"192929","souvenir","shops",8
"109560","sovereign","debt",15
"174001","sovereignty","of",9
"20141","soviet","union",82
"260731","sowed","the",6
"107282","sowell","s",15
"87232","sox","and",19
"18358","soy","sauce",90
"92277","soya","sauce",18
"117339","spa","and",14
"7905","space","and",192
"235613","spaced","out",7
"48821","spaces","and",35
"139634","spacious","and",12
"101687","spaghetti","and",16
"153080","spagnuolo","said",11
"28171","spain","and",60
"219150","spam","bot",7
"29594","span","of",57
"133660","spangled","banner",12
"35363","spanish","and",48
"250677","spanned","the",6
